Time(s),Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular Momentum X (dps),Angular Momentum Y (dps),Angular Momentum Z (dps)
6.040081,0.012695,0.997559,-0.114502,-0.782013,-0.789642,-0.766754
6.040227,0.012695,0.993042,-0.115601,0.782013,1.182556,0.762939
6.040375,0.014038,0.997925,-0.120361,-1.956940,-1.972198,-1.911163
6.040526,0.014526,0.991943,-0.118164,-0.782013,1.575470,0.762939
6.040672,0.013672,0.993774,-0.114990,0.782013,-1.186371,-0.766754
6.040816,0.014404,0.998535,-0.117188,0.392914,-2.761841,-0.766754
6.040963,0.018311,0.998779,-0.121094,0.000000,3.940582,0.762939
6.041109,0.024902,0.999390,-0.124634,1.564026,-1.579285,0.381470
6.041260,0.018311,1.004150,-0.118408,0.392914,-1.579285,-2.674103
6.041409,0.009155,0.996582,-0.114624,-1.956940,1.968384,1.525879
6.041550,0.009033,0.989868,-0.119141,0.392914,-1.579285,-1.529694
6.041697,0.018555,0.998535,-0.118042,0.392914,0.392914,0.000000
6.041903,0.015015,0.996216,-0.118286,-0.782013,-1.972198,-1.148224
6.041989,0.015015,0.999268,-0.115356,0.000000,1.575470,0.000000
6.042143,0.017334,0.998169,-0.116333,1.174927,-0.789642,-0.385284
6.042282,0.010864,0.996948,-0.121216,0.782013,-0.396729,-0.385284
6.042432,0.011475,1.000610,-0.121338,-1.174927,0.000000,-0.766754
6.042579,0.013184,0.996338,-0.118530,-0.392914,-0.789642,1.144409
6.042721,0.012085,0.994263,-0.118774,0.000000,-1.186371,-3.437042
6.042867,0.014038,0.997681,-0.118652,0.782013,-0.396729,0.381470
6.043019,0.015259,1.003784,-0.116577,-1.174927,0.392914,1.144409
6.043174,0.014038,0.999512,-0.117554,1.174927,-1.186371,-2.292633
6.043320,0.012451,0.998413,-0.115967,0.392914,0.000000,0.000000
6.043460,0.019531,1.001709,-0.117798,0.000000,1.575470,0.762939
6.043608,0.014038,0.997681,-0.119019,2.738953,-3.551483,-2.292633
6.043755,0.017090,0.994995,-0.118896,-4.695892,4.730225,2.288818
6.043901,0.020264,0.996948,-0.115845,0.782013,-3.154755,-1.529694
6.044048,0.012695,0.995972,-0.117188,0.000000,-0.396729,-1.529694
6.044195,0.015259,0.998291,-0.119385,1.564026,-1.186371,0.381470
6.044342,0.009277,0.997192,-0.114502,-1.174927,0.785828,-0.385284
6.044526,0.013550,0.996582,-0.113892,1.956940,0.000000,-1.529694
6.044631,0.016479,0.998291,-0.119385,-0.782013,-1.579285,0.762939
6.044783,0.015869,0.996826,-0.121094,-1.564026,2.758026,0.381470
6.044930,0.020142,0.996094,-0.120361,1.174927,-2.368927,-0.766754
6.045077,0.016968,0.998901,-0.120361,-1.564026,0.000000,-0.385284
6.045224,0.022827,0.999390,-0.121826,0.392914,1.575470,0.381470
6.045370,0.017944,0.998535,-0.119019,1.174927,-2.761841,-2.674103
6.045517,0.023804,0.995361,-0.114624,-1.564026,0.392914,0.381470
6.045665,0.022461,0.996460,-0.118042,1.564026,1.575470,0.762939
6.045817,0.011108,0.997681,-0.123535,0.782013,-2.761841,-1.148224
6.045959,0.012451,0.990723,-0.119995,-0.782013,1.968384,-0.385284
6.046106,0.013062,0.991455,-0.118896,-0.392914,-0.789642,0.381470
6.046252,0.020264,0.993896,-0.121460,-0.392914,-0.789642,1.144409
6.046401,0.012329,0.994507,-0.120850,1.564026,-1.579285,-2.674103
6.046547,0.010132,0.993896,-0.119873,0.782013,1.182556,0.000000
6.046694,0.010986,0.994873,-0.118896,-2.738953,0.392914,1.525879
6.046840,0.011597,0.993774,-0.120361,3.131866,-0.396729,-3.818512
6.047095,0.010986,0.998657,-0.119141,-1.174927,0.000000,-0.766754
6.047277,0.011719,0.996948,-0.115967,-0.782013,-0.396729,-1.529694
6.047425,0.005371,0.998169,-0.116455,3.131866,-1.972198,-1.148224
6.047571,0.009033,0.992676,-0.118286,-1.564026,3.150940,1.907349
6.047717,0.016357,0.998413,-0.124878,-0.782013,-1.972198,-1.911163
6.047864,0.011230,1.003784,-0.117554,1.564026,-2.368927,0.000000
6.048011,0.010620,0.998901,-0.108643,0.000000,4.333496,0.000000
6.048161,0.018555,0.998047,-0.112671,-0.392914,-5.519867,-3.437042
6.048316,0.013428,0.996582,-0.113525,-1.564026,2.365112,4.196167
6.048458,0.012085,0.994507,-0.114990,1.956940,0.000000,-3.818512
6.048604,0.006958,0.999634,-0.115356,-2.738953,0.000000,2.288818
6.048751,0.004028,1.005737,-0.114868,4.306793,-0.396729,-3.055573
6.048897,0.010986,0.999023,-0.119751,-2.738953,1.575470,1.144409
6.049045,0.016846,0.997314,-0.114624,0.782013,-1.579285,0.762939
6.049191,0.021973,1.003662,-0.114258,1.174927,0.000000,-1.148224
6.049338,0.018677,1.004883,-0.115356,-2.349854,-1.972198,-1.529694
6.049485,0.015259,0.996948,-0.115234,-0.392914,-0.396729,0.381470
6.049639,0.009399,0.996826,-0.120239,1.956940,0.785828,-1.148224
6.049780,0.005371,0.998901,-0.121460,-0.392914,0.392914,1.525879
6.049927,0.014282,0.997192,-0.118774,0.000000,1.575470,0.000000
6.050073,0.016846,0.997681,-0.117310,0.000000,-1.972198,-1.911163
6.050220,0.013184,1.001709,-0.121826,0.782013,1.182556,1.144409
6.050367,0.016724,1.001221,-0.120361,-0.782013,-2.368927,-1.529694
6.050515,0.016846,0.997314,-0.121460,-0.782013,0.000000,0.381470
6.050660,0.012207,1.001953,-0.115234,0.000000,0.785828,0.000000
6.050828,0.014404,1.002930,-0.109985,-0.392914,-3.154755,-1.911163
6.050959,0.017822,0.994751,-0.111328,0.000000,2.758026,-0.385284
6.051102,0.016968,0.995728,-0.110962,1.564026,-1.186371,0.000000
6.051249,0.012817,0.996948,-0.119629,0.000000,0.392914,0.000000
6.051395,0.010498,0.995239,-0.124146,-0.392914,0.000000,-0.766754
6.051542,0.010498,0.998901,-0.119385,0.000000,-1.186371,1.144409
6.051689,0.005859,0.999634,-0.115967,0.000000,-2.368927,-3.437042
6.051836,0.010498,1.000122,-0.116821,-1.174927,2.365112,2.288818
6.051983,0.017456,0.996704,-0.115601,0.000000,0.785828,-0.766754
6.052181,0.012817,1.000366,-0.113281,2.738953,-1.579285,-3.055573
6.052278,0.015869,1.000366,-0.119751,-3.131866,0.392914,1.907349
6.052428,0.018921,0.994751,-0.123779,1.564026,0.785828,-0.766754
6.052567,0.014404,0.998535,-0.122314,0.392914,-1.186371,0.000000
6.052713,0.015503,1.003052,-0.119141,-1.564026,-1.972198,-1.529694
6.052860,0.013184,0.999512,-0.115356,0.782013,-0.396729,-0.766754
6.053007,0.010010,0.995239,-0.118896,0.000000,1.575470,1.144409
6.053159,0.011841,0.998657,-0.118896,0.392914,-0.789642,-2.292633
6.053306,0.017578,0.996948,-0.117920,0.782013,1.968384,1.525879
6.053538,0.019043,0.996338,-0.117554,0.000000,-0.789642,-1.911163
6.053745,0.014038,0.997681,-0.121704,-1.956940,0.000000,0.762939
6.053894,0.011108,0.991455,-0.123657,1.956940,-1.972198,-0.766754
6.054041,0.015259,0.993652,-0.119263,-2.349854,0.000000,-1.911163
6.054188,0.013550,1.000366,-0.116699,1.564026,2.365112,1.525879
6.054335,0.018311,0.999390,-0.120361,0.000000,-3.154755,-0.766754
6.054483,0.019653,1.001343,-0.118896,0.000000,1.575470,-1.529694
6.054628,0.015137,1.001831,-0.118652,-0.392914,0.785828,2.288818
6.054776,0.013062,1.001587,-0.120117,-1.174927,-0.789642,-1.911163
6.054922,0.013306,1.001343,-0.117676,0.392914,-2.368927,-1.529694
6.055072,0.014160,0.997925,-0.110718,-1.956940,1.182556,0.000000
6.055218,0.010620,1.001343,-0.106445,1.174927,-2.368927,-0.766754
6.055362,0.010132,1.001831,-0.112671,1.564026,0.785828,0.000000
6.055509,0.016602,0.995605,-0.118164,-0.782013,0.785828,-1.148224
6.055656,0.012817,0.995972,-0.120605,-0.392914,0.000000,0.762939
6.055803,0.018311,0.994263,-0.123779,0.392914,0.785828,0.000000
6.055949,0.015381,1.000488,-0.120239,-0.782013,-1.186371,-1.148224
6.056097,0.009766,1.004639,-0.118042,-0.392914,-1.972198,-1.148224
6.056244,0.021851,0.996094,-0.116943,0.782013,0.785828,-0.385284
6.056391,0.012207,0.996216,-0.115234,-0.392914,-0.789642,-0.766754
6.056537,0.008057,0.995361,-0.114624,0.782013,0.785828,1.144409
6.056684,0.016968,0.995728,-0.114136,1.564026,-1.186371,-3.437042
6.056831,0.011963,0.997681,-0.118286,-3.131866,1.575470,3.814697
6.056978,0.013062,1.000610,-0.119873,1.956940,-0.789642,-1.911163
6.057126,0.017090,0.998901,-0.118164,-0.782013,-0.789642,-1.529694
6.057272,0.014160,0.995117,-0.118652,-1.564026,0.000000,1.144409
6.057419,0.012085,0.997192,-0.120483,0.000000,-1.579285,-2.292633
6.057566,0.009766,1.005005,-0.118530,3.520966,-0.396729,-2.292633
6.057713,0.010864,1.005737,-0.115967,-1.174927,1.182556,2.670288
6.057860,0.011719,1.003052,-0.112915,-0.392914,0.392914,-2.292633
6.058007,0.010620,1.005371,-0.115967,1.174927,0.392914,0.762939
6.058154,0.009766,1.001709,-0.120605,-1.564026,-1.186371,0.381470
6.058301,0.015137,0.996338,-0.118530,-0.392914,-0.789642,-2.292633
6.058465,0.012573,0.999878,-0.119507,-0.782013,0.392914,2.670288
6.058591,0.005615,1.001343,-0.112915,1.174927,0.000000,-4.581451
6.058743,0.000000,0.996826,-0.113159,2.738953,-1.579285,0.762939
6.058890,0.014648,0.998291,-0.118286,-2.349854,2.758026,1.525879
6.059035,0.014404,0.998291,-0.120483,1.174927,-0.789642,-1.911163
6.059184,0.010864,1.000732,-0.120605,-1.956940,0.785828,1.144409
6.059331,0.014282,0.999268,-0.119873,-0.392914,-3.551483,-1.911163
6.059478,0.018311,1.001709,-0.114258,-0.392914,1.575470,0.000000
6.059625,0.012939,1.005127,-0.109375,0.782013,-1.579285,-0.766754
6.059771,0.009766,0.999390,-0.113770,1.174927,0.000000,0.381470
6.059919,0.020386,1.000000,-0.116211,-0.392914,1.182556,0.762939
6.060065,0.012573,0.996094,-0.116577,1.564026,-1.186371,-3.437042
6.060213,0.009644,0.995728,-0.118286,-2.349854,1.182556,2.670288
6.060359,0.010132,0.999756,-0.125244,-0.782013,-1.579285,-1.148224
6.060506,0.017700,0.994629,-0.124512,0.392914,0.392914,-1.911163
6.060653,0.013428,0.998901,-0.118530,0.000000,0.785828,1.144409
6.060800,0.008423,0.998291,-0.113525,0.392914,-3.944397,-3.055573
6.060947,0.015015,1.001099,-0.113647,0.392914,2.758026,1.907349
6.061094,0.016479,1.000122,-0.119873,1.956940,-1.579285,0.000000
6.061241,0.017334,0.999268,-0.123047,-1.956940,2.365112,-2.292633
6.061388,0.017334,1.001709,-0.120239,0.782013,-2.368927,0.762939
6.061535,0.016235,0.994873,-0.120850,-2.738953,2.365112,0.762939
6.061964,0.018799,0.994263,-0.115601,1.174927,1.575470,-0.766754
6.062119,0.009888,1.001953,-0.118286,0.000000,0.000000,0.381470
6.062270,0.012695,1.002197,-0.118408,1.174927,-1.579285,-0.766754
6.062418,0.012939,0.999023,-0.113892,0.000000,1.575470,-0.385284
6.062563,0.011108,1.000122,-0.118774,-0.782013,0.392914,0.000000
6.062709,0.020142,1.002686,-0.114258,-3.913879,0.000000,1.144409
6.062856,0.017334,0.999756,-0.112183,1.956940,-1.579285,-3.055573
6.063728,0.011597,0.993774,-0.119263,-1.174927,1.182556,-2.292633
6.063885,0.012817,1.004272,-0.117676,-2.349854,-2.368927,-0.385284
6.064032,0.021118,1.002441,-0.118408,2.349854,3.150940,0.000000
6.064179,0.022583,0.996338,-0.118408,0.782013,-1.972198,-1.148224
6.064326,0.019165,1.002075,-0.113525,-1.174927,-0.396729,-0.766754
6.064472,0.013306,0.998901,-0.115479,0.782013,0.392914,1.525879
6.064619,0.016724,0.994507,-0.116577,0.392914,0.392914,-2.674103
6.064767,0.019287,0.996094,-0.116089,-2.349854,-1.186371,0.762939
6.064913,0.015015,0.996338,-0.120972,1.174927,0.785828,-0.385284
6.065060,0.015259,0.994507,-0.120850,-2.349854,-1.186371,0.000000
6.065207,0.014648,0.994629,-0.117065,1.956940,-0.789642,-0.385284
6.065354,0.015259,0.992432,-0.116699,-0.392914,0.392914,-2.674103
6.065501,0.014648,0.992798,-0.112183,1.564026,0.392914,0.762939
6.065648,0.011719,0.996460,-0.115723,-1.564026,-0.396729,-0.385284
6.065795,0.014160,0.998657,-0.118896,0.392914,0.000000,0.000000
6.065942,0.016968,0.999390,-0.118164,0.392914,0.000000,-0.766754
6.066089,0.018433,0.997314,-0.118896,-1.956940,0.392914,0.381470
6.066236,0.018921,1.000122,-0.116089,1.174927,-0.789642,-1.529694
6.066388,0.015137,1.001587,-0.114624,2.349854,-0.789642,-0.385284
6.066531,0.012695,0.994629,-0.117310,-1.956940,0.392914,-0.385284
6.066677,0.011353,0.997925,-0.122070,1.174927,0.392914,-2.292633
6.066824,0.013672,0.998047,-0.118774,1.174927,-2.368927,1.525879
6.066971,0.010376,0.997314,-0.118286,-2.738953,0.785828,0.381470
6.067117,0.011230,1.002197,-0.119873,0.782013,0.000000,-0.766754
6.067264,0.019287,1.002441,-0.117798,0.392914,-0.789642,-1.148224
6.067412,0.006348,1.006714,-0.118042,-1.174927,1.575470,0.762939
6.067559,0.001221,1.000122,-0.120361,4.695892,-1.972198,-1.148224
6.067705,0.008423,0.993286,-0.119263,-2.738953,1.182556,-0.766754
6.067852,0.010986,0.997070,-0.120850,0.392914,-1.579285,0.000000
6.067999,0.009888,0.994507,-0.121948,-1.956940,1.182556,0.762939
6.068146,0.011841,0.994019,-0.119019,0.392914,0.000000,-0.385284
6.068293,0.017334,0.998413,-0.115723,0.392914,-1.186371,-1.529694
6.068440,0.012573,1.000244,-0.119629,0.000000,-1.579285,1.144409
6.068587,0.006714,1.003052,-0.119995,1.174927,1.575470,-2.292633
6.068734,0.013672,1.004639,-0.118164,-1.174927,0.392914,0.381470
6.068881,0.019897,0.999634,-0.117188,0.392914,1.182556,0.381470
6.069028,0.016357,0.997681,-0.113403,0.000000,-3.154755,-0.766754
6.069175,0.015991,0.995728,-0.114746,-0.392914,0.785828,-0.385284
6.069322,0.015381,0.998047,-0.115479,0.000000,-1.972198,0.000000
6.069469,0.012817,0.997314,-0.115112,0.000000,1.968384,-1.911163
6.069615,0.010132,0.998413,-0.119263,0.000000,0.000000,0.762939
6.069763,0.014526,1.000366,-0.116211,-0.392914,0.392914,0.762939
6.069910,0.016724,0.997314,-0.113037,2.349854,-0.789642,-3.055573
6.070056,0.022827,1.001587,-0.115601,-1.174927,-0.789642,1.525879
6.070203,0.016479,0.998413,-0.114746,-0.782013,-0.789642,-0.766754
6.070349,0.007812,0.995361,-0.114868,-0.392914,-0.396729,-0.385284
6.070500,0.013184,0.999634,-0.117554,-0.392914,1.182556,0.000000
6.070646,0.015869,1.001465,-0.115967,2.349854,-1.186371,-1.529694
6.070793,0.018921,0.994995,-0.115723,-1.564026,-0.789642,-0.766754
6.070940,0.019409,0.998779,-0.116821,1.174927,1.575470,0.381470
6.071086,0.020996,1.002197,-0.117065,-1.956940,0.000000,-0.766754
6.071234,0.017456,0.999268,-0.116577,1.174927,-0.396729,0.000000
6.071380,0.012695,0.997803,-0.112915,0.000000,-1.186371,-0.385284
6.071527,0.018433,0.996338,-0.116699,-1.174927,-0.396729,-0.385284
6.071674,0.013916,1.000244,-0.119873,0.000000,1.182556,1.525879
6.071822,0.011108,0.996216,-0.123779,1.956940,-1.972198,-1.911163
6.071968,0.011963,0.994995,-0.123047,0.392914,0.392914,0.000000
6.072115,0.006226,0.993774,-0.119873,-0.392914,0.392914,-1.911163
6.072262,0.014282,0.995728,-0.117798,1.956940,0.000000,0.000000
6.072409,0.011475,0.999390,-0.117676,-1.956940,-0.789642,0.000000
6.072556,0.011108,0.992432,-0.117676,-0.782013,-0.789642,-0.766754
6.072703,0.015137,0.998535,-0.113403,-1.564026,1.968384,1.907349
6.072850,0.015381,1.000122,-0.117188,1.564026,-3.551483,-2.292633
6.072997,0.019165,1.001953,-0.117920,0.782013,2.758026,-0.766754
6.073180,0.017822,1.000854,-0.112305,-1.174927,-0.789642,1.144409
6.073286,0.011719,0.996704,-0.115234,2.738953,-1.186371,-1.911163
6.073437,0.015625,0.997192,-0.115967,-2.349854,1.575470,0.762939
6.073585,0.016602,0.993774,-0.114624,0.782013,-1.972198,-1.529694
6.073731,0.014771,0.997559,-0.116699,-1.956940,1.182556,1.144409
6.073879,0.017334,0.996460,-0.118530,-1.174927,-1.186371,-1.529694
6.074025,0.012573,1.000244,-0.120850,2.738953,0.785828,0.381470
6.074172,0.017700,0.996582,-0.117676,-1.174927,-1.972198,-1.911163
6.074319,0.013550,0.998413,-0.118530,3.131866,0.392914,0.762939
6.074467,0.011230,1.000732,-0.119507,-3.520966,1.182556,-0.385284
6.074613,0.013672,0.996460,-0.113037,3.520966,-3.551483,-1.529694
6.074760,0.016479,1.003418,-0.112915,-3.520966,1.968384,1.525879
6.074907,0.016235,1.001831,-0.116333,-1.956940,0.000000,-1.911163
6.075054,0.013916,0.998779,-0.113647,2.738953,-0.396729,0.000000
6.075201,0.014282,0.997681,-0.114624,0.782013,0.000000,-0.766754
6.075348,0.012695,0.996460,-0.117310,-0.392914,0.392914,0.762939
6.075495,0.016968,0.997681,-0.116821,2.738953,-3.154755,-4.199982
6.075642,0.014893,0.994995,-0.117432,-2.738953,1.968384,3.433228
6.075788,0.014526,1.003296,-0.118896,0.000000,0.392914,-1.911163
6.075936,0.014648,1.005371,-0.118530,0.782013,-3.154755,-0.385284
6.076082,0.016724,0.999634,-0.116577,-2.349854,2.758026,0.381470
6.076229,0.015381,0.997437,-0.118530,0.782013,-0.789642,-0.385284
6.076376,0.009644,0.995117,-0.118652,1.174927,0.000000,-0.766754
6.076523,0.008789,0.997192,-0.119385,1.564026,-1.972198,-1.529694
6.076670,0.006958,1.001221,-0.119751,-0.782013,2.758026,0.381470
6.076817,0.012817,1.006104,-0.117798,0.782013,-3.551483,-0.766754
6.076964,0.013550,1.002808,-0.116577,-2.738953,3.150940,1.144409
6.077111,0.011597,0.999512,-0.118896,1.174927,-2.368927,-1.529694
6.077258,0.019531,0.992798,-0.117065,-0.392914,-0.789642,-0.766754
6.077405,0.015381,0.991211,-0.115479,-0.392914,1.575470,0.000000
6.077552,-0.000977,0.996094,-0.115234,0.000000,0.785828,0.762939
6.077694,0.007690,1.001221,-0.117432,1.956940,-1.579285,-3.437042
6.077846,0.014038,1.003174,-0.118530,-0.392914,0.000000,1.907349
6.077993,0.013672,0.997437,-0.114868,-1.956940,0.392914,-1.148224
6.078140,0.010376,0.995850,-0.121582,2.349854,0.000000,0.000000
6.078287,0.017578,1.000732,-0.119019,-3.520966,-1.972198,0.381470
6.078433,0.014526,0.998413,-0.121460,0.782013,2.758026,-1.529694
6.078581,0.007935,0.995728,-0.122070,1.567841,-2.761841,-0.385284
6.078728,0.016357,1.000854,-0.118896,0.782013,-0.789642,0.762939
6.078875,0.015503,0.997314,-0.121826,-1.956940,1.968384,-0.766754
6.079022,0.017822,0.995850,-0.116211,2.738953,0.785828,-1.911163
6.079169,0.015991,0.995117,-0.113525,-3.131866,-1.579285,1.907349
6.079316,0.013306,1.003906,-0.115723,0.782013,1.182556,-0.385284
6.079463,0.012085,1.003662,-0.118530,0.392914,-3.551483,-2.292633
6.079610,0.012207,1.001099,-0.116211,-1.956940,2.758026,1.525879
6.079756,0.012451,1.004761,-0.114502,1.956940,-1.972198,0.381470
6.079903,0.015259,1.000244,-0.116699,1.956940,-0.396729,-2.292633
6.080050,0.017090,1.001343,-0.115967,-1.174927,0.392914,0.000000
6.080197,0.017334,0.999023,-0.113892,-1.174927,0.000000,-0.385284
6.080344,0.016235,1.001099,-0.114868,0.782013,-0.789642,-1.911163
6.080491,0.012451,1.002563,-0.117188,-1.564026,1.182556,2.288818
6.080638,0.013184,0.997681,-0.116089,0.782013,-0.789642,-1.911163
6.080785,0.016357,1.002808,-0.113525,0.392914,-1.579285,-0.766754
6.080932,0.014893,1.005371,-0.112549,-0.782013,1.575470,0.381470
6.081079,0.017700,1.003906,-0.118286,0.392914,-0.396729,0.381470
6.081226,0.010986,0.999634,-0.116699,0.782013,-1.186371,-1.529694
6.081373,0.005737,0.997681,-0.113525,-0.389099,0.785828,-0.766754
6.081520,0.012329,0.997803,-0.114990,-0.389099,-1.579285,0.381470
6.081667,0.018066,0.995972,-0.115723,0.392914,1.575470,-0.766754
6.081814,0.017212,0.998657,-0.115723,-0.782013,0.000000,0.000000
6.081961,0.014893,0.998413,-0.115723,0.000000,-0.789642,0.000000
6.082107,0.019165,0.996094,-0.117188,0.392914,0.000000,-0.766754
6.082254,0.017090,1.002808,-0.115479,1.174927,-1.579285,0.000000
6.082402,0.012817,1.007812,-0.118408,-0.782013,0.785828,-1.148224
6.082549,0.012329,1.000610,-0.116333,-0.389099,-0.789642,0.381470
6.082696,0.013550,0.995239,-0.114868,1.174927,0.392914,-0.385284
6.082842,0.021484,0.996582,-0.115479,0.782013,0.392914,-2.292633
6.082990,0.016357,1.002197,-0.119019,-2.346039,-1.186371,1.907349
6.083136,0.012207,1.001343,-0.122070,0.782013,0.785828,-0.766754
6.083283,0.011597,0.997925,-0.119629,1.174927,-0.789642,-1.148224
6.083431,0.011108,0.999878,-0.118652,-0.782013,-0.396729,0.000000
6.083578,0.014160,1.002808,-0.116211,0.000000,-1.186371,-0.766754
6.083724,0.015137,1.001465,-0.114136,0.782013,0.785828,0.381470
6.083871,0.016113,1.002197,-0.114014,-0.389099,-0.789642,0.000000
6.084018,0.015991,0.999023,-0.116211,0.392914,0.392914,-1.148224
6.084165,0.016113,0.994507,-0.116211,1.174927,0.392914,-1.529694
6.084312,0.004761,0.999023,-0.116577,-2.738953,0.000000,0.762939
6.084459,0.004761,0.999634,-0.116089,1.956940,-1.579285,-1.148224
6.084606,0.016602,1.001465,-0.116333,-0.782013,0.000000,0.381470
6.084753,0.018066,1.003906,-0.118652,1.174927,0.000000,-0.766754
6.084900,0.017944,0.997803,-0.118286,-0.389099,-0.396729,0.000000
6.085047,0.019531,0.997192,-0.118896,0.782013,-0.789642,0.381470
6.085194,0.014160,0.994141,-0.117188,-0.389099,0.785828,-0.766754
6.085341,0.011719,0.997681,-0.117920,-1.174927,0.785828,-1.529694
6.085488,0.016357,0.998413,-0.119995,0.392914,-0.789642,-0.385284
6.085635,0.014893,0.997437,-0.117310,1.174927,-0.789642,0.000000
6.085782,0.019531,0.998291,-0.114014,0.392914,-0.789642,-1.529694
6.085926,0.021973,0.996460,-0.116943,-1.956940,1.182556,3.051758
6.086075,0.017334,0.997681,-0.120850,3.131866,-1.579285,-4.199982
6.086222,0.015991,0.997437,-0.121948,-3.131866,1.575470,2.670288
6.086369,0.014404,0.996826,-0.119019,2.738953,-0.789642,-2.292633
6.086517,0.012939,0.994629,-0.119263,-2.738953,-0.396729,0.000000
6.086663,0.011841,0.995728,-0.119751,2.738953,0.392914,-1.148224
6.086810,0.012329,0.996948,-0.122070,-1.174927,-0.396729,0.000000
6.086957,0.009277,1.000244,-0.124146,1.956940,-0.396729,-0.766754
6.087104,0.015259,0.998413,-0.119019,-1.174927,1.182556,-0.766754
6.087251,0.018066,0.995361,-0.117920,1.174927,-1.186371,0.762939
6.087398,0.016846,0.997437,-0.117310,0.392914,-1.579285,-1.911163
6.087545,0.017456,0.999268,-0.115112,-3.520966,2.758026,0.381470
6.087692,0.014404,1.002075,-0.114990,1.956940,-0.789642,1.907349
6.087839,0.016602,0.998657,-0.124634,-1.564026,-1.186371,-1.911163
